"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SC_Ythdc2_iKO_1","SC_Ythdc2_iKO_2","SC_Ythdc2_iKO_3","SC_Ythdc2_HT_1","SC_Ythdc2_HT_2","SC_Ythdc2_HT_3","mgi_symbol","entrezgene_id","chromosome_name"
"ENSMUSG00000020018",14.2332501131398,-1.81579611734422,0.535506527506479,-3.39080109032332,0.000696886593857421,0.00814999597360062,8.18400740104336,4.61761899657477,5.95299188345459,19.4767366285454,21.0893084833939,26.0788372858267,"Snrpf",69878,"10"
"ENSMUSG00000020022",271.951395374662,-1.02678295283756,0.210393587928952,-4.88029584430253,1.05926818105544e-06,4.3879381924327e-05,207.873787986501,183.550355113847,144.856135830728,398.523995630237,307.170362692911,389.733734993744,"Ndufa12",66414,"10"
"ENSMUSG00000020056",32.2971487183543,-0.991423198482887,0.364255525937287,-2.72177943198472,0.00649314643547559,0.045596564266927,16.3680148020867,28.8601187285923,19.843306278182,49.4409468263076,39.4278375993886,39.8426680755686,"Washc3",67282,"10"
"ENSMUSG00000020069",287.884507442301,-0.890693064165898,0.190575192027628,-4.67370938834878,2.95807824301025e-06,0.00010427861496778,187.413769483893,208.947259595008,210.339046548729,326.609891155608,410.783052198281,383.214025672287,"Hnrnph3",432467,"10"
"ENSMUSG00000020156",2706.47168428456,-0.793837256085407,0.167430242015188,-4.74130149088237,2.12349655856517e-06,8.06338832099607e-05,1698.1815357165,2004.04664451345,2238.32494817892,3546.26427690516,3532.00070774058,3220.01199265277,"Pwwp3a",68114,"10"
"ENSMUSG00000020214",22.1534827728462,-1.19311607904688,0.419611730491068,-2.84338113629614,0.00446376558006826,0.0345318917956336,10.6392096213564,15.007261738868,14.8824797086365,34.4588417274265,27.507793673992,30.4253101667979,"Glipr1l2",67537,"10"
"ENSMUSG00000020272",123.286060724324,-0.907739724047058,0.306928954328678,-2.95749133877736,0.00310153462275626,0.025998062860809,97.389688072416,86.5803561857769,71.435902601455,242.710102601874,88.0249397567745,153.575375127646,"Stk10",20868,"11"
"ENSMUSG00000020299",48.8160685420492,-0.827260862992876,0.299896256914717,-2.75849012423028,0.00580690597620811,0.0418036069194197,32.7360296041735,34.6321424743107,37.7022819285457,71.9141044746293,58.683293171183,57.2285595994531,"4930524B15Rik",67592,"11"
"ENSMUSG00000020310",16.8833268204203,-1.90061754914743,0.533215066972338,-3.56444831902327,0.000364622282501312,0.00486018195191078,3.27360296041735,10.3896427422932,7.93732251127278,37.4552627472028,18.3385291159947,23.9056008453412,"Madcam1",17123,"10"
"ENSMUSG00000020546",24.3053195174707,-1.3860944282701,0.414920819947871,-3.34062394951461,0.000835903589709397,0.00934071014004969,12.276011101565,9.23523799314953,18.8511409642729,31.4624207076503,38.5109111435888,35.4961951945975,"Stxbp4",20913,"11"
"ENSMUSG00000020610",108.759589721368,-0.77607124497698,0.242951932180149,-3.19434069946611,0.00140150609659951,0.0138718660550795,82.658474750538,88.8891656840643,70.4437372875459,107.871156711944,151.292865206956,151.402138687161,"Amz2",13929,"11"
"ENSMUSG00000020743",527.401583038729,-0.776291180002455,0.218094859105501,-3.55941989273087,0.000371674880243205,0.00494882689570579,339.6363071433,359.019876983688,468.302028165094,594.78957242558,860.077015540151,542.584697974562,"Mif4gd",69674,"11"
"ENSMUSG00000020783",189.637943646831,-1.04354987983768,0.224274318858805,-4.65300657314518,3.27129815670591e-06,0.000113371214709726,104.755294733355,156.999045883542,111.122515157819,247.204734131538,288.831833576916,228.914238397812,"Ncbp3",66874,"11"
"ENSMUSG00000020805",97.5468144769575,-1.02855840325596,0.242381275924679,-4.24355552767858,2.20005902017739e-05,0.000530731884808674,73.6560666093903,58.8746422063283,59.5299188345459,131.842524870154,120.117365709765,141.260368631561,"Slc13a5",237831,"11"
"ENSMUSG00000020990",48.6594041148884,-1.11668070967819,0.304854303650404,-3.6629980167797,0.000249280469503718,0.00362517448735727,32.7360296041735,30.014523477736,29.7649594172729,55.4337888658601,75.1879693755782,68.8191539487094,"Cdkl1",71091,"12"
"ENSMUSG00000020992",102.683602255569,-1.04467571318203,0.300048853551046,-3.48168540162179,0.000498268712475241,0.00622355326861207,91.6608828916857,39.2497614708855,68.4594066597277,166.30136659758,99.0280572263713,151.402138687161,"4930512B01Rik",NA,"12"
"ENSMUSG00000021196",236.549031977004,-0.876162840093587,0.230712403867828,-3.7976408090981,0.000146079796788236,0.00239401570391964,198.871379845354,180.087140866416,121.04416829691,329.606312175384,248.487069521728,341.198121156233,"Pfkp",56421,"13"
"ENSMUSG00000021339",406.648906272605,-0.717455299151647,0.1953576313727,-3.67252251222732,0.000240167986217085,0.00353021115224468,351.912318244865,282.829163540204,286.735775719729,546.84683610916,418.118463844679,553.450880176989,"Mrs2",380836,"13"
"ENSMUSG00000021392",147.377820011285,-0.851109380009189,0.222757776498531,-3.82078414225328,0.00013302804554091,0.00221467394355861,101.481691772938,98.1244036772138,116.083341727364,170.795998127245,224.646981670935,173.134503092016,"Nol8",70930,"13"
"ENSMUSG00000021671",97.9845113353594,-0.965671462059508,0.238813915155111,-4.04361471747699,5.26333850143064e-05,0.00107387816887398,72.0192651291816,70.4186896977652,56.5534228928186,130.344314360266,127.452777356163,131.118598575962,"Poc5",67463,"13"
"ENSMUSG00000021879",92.2172500415083,-0.75667969914742,0.248017305831614,-3.05091492148194,0.00228145211430135,0.0204136038998179,63.0168569880339,60.029046955472,82.3497210544551,118.358630281161,123.785071532964,105.764173436964,"Dnah12",110083,"14"
"ENSMUSG00000021902",314.415885258653,-0.697049928681788,0.20352431422569,-3.42489756731877,0.000615031257174195,0.00735347867542674,190.68737244431,271.285116048768,257.962981616365,420.997153278559,404.364567007683,341.198121156233,"Phf7",71838,"14"
"ENSMUSG00000021916",414.520335778496,-0.610198390030765,0.183708051139086,-3.32156585542776,0.00089513855429649,0.00988418605879364,274.164247934953,359.019876983688,352.21868643773,506.395152342181,493.306433220257,502.017617752165,"Glt8d1",76485,"14"
"ENSMUSG00000021940",278.097817338472,-0.839265973457726,0.20060578351406,-4.18365791232984,2.86855668130047e-05,0.000658430090485814,174.319357642224,208.947259595008,215.299873118274,383.541890531356,298.918024590713,387.560498553258,"Ptpn20",19256,"14"
"ENSMUSG00000021987",56.5574075694436,-1.16206070165376,0.291343820369842,-3.9886231332403,6.64579043417249e-05,0.00127954866528363,30.2808273838604,32.3233329760234,42.6631084980912,71.9141044746293,78.8556751987772,83.3073968852798,"Mtmr6",219135,"14"
"ENSMUSG00000022023",164.697752114606,-0.709380409090159,0.20450128889231,-3.4688309933524,0.000522728176788784,0.0064658260590649,115.394504354711,131.602141402381,127.989325494274,214.244102914,202.640746731741,196.315691790529,"Wbp4",22380,"14"
"ENSMUSG00000022039",511.509280896896,-0.647969332878022,0.176553071982647,-3.67011078086316,0.000242445373571813,0.00354916867807568,347.001913804239,407.504876447723,441.513564689548,632.244835172783,644.599298427213,596.191196839872,"Adam2",11495,"14"
"ENSMUSG00000022064",71.1943323282603,-0.857993086097294,0.272588477126015,-3.14757650485956,0.00164630018403855,0.0157011094296327,55.6512503270949,42.7129757183166,52.5847616371822,104.874735692168,74.2710429197785,97.0712276750217,"Pibf1",52023,"14"
"ENSMUSG00000022070",103.634146069802,-0.840871261452926,0.232860448398548,-3.611052315822,0.000304957133091714,0.00425190565252174,79.3848717901206,68.1098801994778,75.4045638570914,124.351472320713,131.120483179362,143.433605072047,"Bora",77744,"14"
"ENSMUSG00000022155",311.362099590825,-0.855142376967307,0.185690647075227,-4.60519897171165,4.12071673499939e-06,0.000135553951846785,219.331398347962,233.189759327026,212.323377176547,409.011469199454,436.456992960674,357.859600533289,"Mroh2b",223825,"15"
"ENSMUSG00000022205",67.9997483030547,-0.800508543128864,0.277595669476519,-2.88372129377392,0.00393006408462064,0.031295520021416,59.7432540276166,46.1761899657477,41.6709431841821,97.3836831427272,89.858792668374,73.1656268296805,"Sub1",20024,"15"
"ENSMUSG00000022214",186.776843416031,-0.655968550873456,0.201737823477246,-3.25158931313365,0.00114761713030917,0.0119420164049776,138.309725077633,138.528569897243,158.746450225456,212.745892404112,248.487069521728,223.843353370013,"Dcaf11",28199,"14"
"ENSMUSG00000022236",180.208178326439,-0.881174687163544,0.207171064400373,-4.25336757193374,2.10579492448371e-05,0.000510997928124716,113.757702874503,129.293331904093,137.910978633365,238.21547107221,209.976158378139,252.095427096325,"Ropn1l",252967,"15"
"ENSMUSG00000022283",405.255385333089,-0.687824585182096,0.173817246926918,-3.95717109402437,7.58426096257707e-05,0.00142457416959364,287.258659776622,319.770115512803,324.438057648275,509.391573361958,512.561888792052,478.112016906823,"Pabpc1",18458,"15"
"ENSMUSG00000022437",102.48209789935,-0.77514021146587,0.256368394683108,-3.02354045015575,0.00249835626966222,0.0218770656125653,74.4744673494946,73.8819039451963,78.3810597988187,119.856840791049,166.880614955552,101.417700555993,"Samm50",68653,"15"
"ENSMUSG00000022445",42.3723414532565,-1.22225259617008,0.361424453470379,-3.38176508101229,0.000720217072357767,0.00834353167722938,36.0096325645908,13.8528569897243,24.8041328477274,73.4123149845174,60.5171460827825,45.6379652501968,"Cyp2d26",76279,"15"
"ENSMUSG00000022463",203.408211991864,-0.666053680611464,0.200082689909719,-3.32889207413195,0.000871921848409235,0.00966632355787362,165.316949501076,138.528569897243,166.683772736728,265.183260250196,255.822481168126,228.914238397812,"Srebf2",20788,"15"
"ENSMUSG00000022555",288.484037723808,-0.779421854178226,0.212147902638746,-3.67395503082327,0.00023882478247975,0.003523095082552,186.595368743789,202.020831100146,249.033493791184,335.599154214937,444.709331062871,312.946047429921,"Dgat1",13350,"15"
"ENSMUSG00000022617",133.563543418763,-0.692707901567438,0.233036480952,-2.97252987488306,0.00295356464879099,0.0250087445795427,99.0264895526247,109.668451168651,98.2243660770007,166.30136659758,131.120483179362,197.040103937358,"Chkb",12651,"15"
"ENSMUSG00000022858",145.280836851172,-0.64789047904881,0.226764590942083,-2.85710602505082,0.00427523004821815,0.0334381152468073,98.2080888125204,136.219760398956,107.153853902183,151.319261498699,182.468364704147,196.315691790529,"Tra2b",20462,"16"
"ENSMUSG00000023861",30.384867529175,-1.0406103245791,0.386414459193676,-2.69299012969266,0.00708143653994048,0.0486992251262648,22.0968199828171,21.9336902337301,14.8824797086365,50.9391573361958,44.929396334187,27.5276615794838,"Mpc1",55951,"17"
"ENSMUSG00000023935",104.790688746,-0.845953861961099,0.248917989422544,-3.39852440526134,0.000677504179778655,0.00798403632549501,61.3800555078252,86.5803561857769,78.3810597988187,110.86757773172,156.794423941755,134.740659310105,"Spats1",71020,"17"
"ENSMUSG00000023942",182.344531612466,-0.842745656871997,0.21423637000574,-3.93371889585982,8.36415965146243e-05,0.00153131333618962,132.580919896903,141.991784144674,116.083341727364,275.670733819412,201.723820275942,226.016589810498,"Slc29a1",63959,"17"
"ENSMUSG00000024006",444.064220647627,-0.616527151018489,0.18488622156785,-3.33463005404238,0.000854129489236938,0.00950122523153893,321.631490861004,391.343209959711,339.320537356911,569.319993757482,463.964786634666,578.805305315988,"Stk38",106504,"17"
"ENSMUSG00000024043",38.8026897729691,-1.36119011275898,0.343980705623339,-3.95716995315863,7.58429717210303e-05,0.00142457416959364,25.3704229432344,16.1616664880117,22.8198022199092,65.9212624350769,46.7632492457865,55.7797353057961,"Arhgap28",268970,"17"
"ENSMUSG00000024076",1992.82749231665,-0.656316708420368,0.173315158447301,-3.78683961807028,0.000152575510050086,0.00246991644756081,1662.17190315191,1411.83700820273,1565.63686534856,2741.72523309524,2053.91526099141,2521.67868311008,"Vit",74199,"17"
"ENSMUSG00000024082",189.013330766094,-0.833497836972759,0.201973422924119,-4.12676987350906,3.67894211924023e-05,0.000803943603783526,130.125717676589,132.756546151525,143.863970516819,268.179681269972,237.483952052131,221.670116929527,"Ndufaf7",73694,"17"
"ENSMUSG00000024095",443.261775998339,-0.755758247345627,0.199628843378197,-3.78581689176971,0.000153204459485635,0.00247683898167119,276.619450155266,379.799162468275,334.359710787366,506.395152342181,661.103974631609,501.293205605336,"Hnrnpll",72692,"17"
"ENSMUSG00000024097",256.088338876893,-0.873015134077499,0.200409819565429,-4.35614949392478,1.32370387760102e-05,0.000346500612896284,178.411361342745,195.094402605284,170.652433992365,277.1689443293,380.52447915689,334.678411834776,"Srsf7",225027,"17"
"ENSMUSG00000024112",196.942952536123,-1.2558534317772,0.220497305137621,-5.69555002494644,1.22974820550114e-08,9.4423994488691e-07,141.58332803805,90.0435704332079,115.091176413455,307.133154527063,267.742525093522,260.063960711439,"Cacna1h",58226,"17"
"ENSMUSG00000024116",696.843374232956,-0.956628275028617,0.218612444445217,-4.37590951172198,1.20927176681208e-05,0.000324132255927865,505.77165738448,488.313208887782,427.623250294821,982.8260944866,632.679254501817,1143.84677984223,"Prss21",57256,"17"
"ENSMUSG00000024191",119.943075663124,-0.744234039939707,0.231461205610143,-3.21537269270619,0.00130275264684876,0.0131807284656088,97.389688072416,91.1979751823516,80.3653904266369,140.831787929482,175.132953057749,134.740659310105,"Bnip1",224630,"17"
"ENSMUSG00000024193",225.574098981964,-0.709371674852238,0.20800428076588,-3.41037055699191,0.000648746708951872,0.00771162392293225,162.043346540659,140.83737939553,210.339046548729,281.663575858965,279.662569018919,278.89867652898,"Phf1",21652,"17"
"ENSMUSG00000024387",154.155749839277,-0.71844944104631,0.228639294444509,-3.14228331919856,0.00167635739201808,0.0159014841896673,117.849706575024,109.668451168651,120.052002983001,244.208313111762,168.714467867151,164.441557330074,"Csnk2b",13001,"17"
"ENSMUSG00000024524",43.2449853366819,-1.0896466370937,0.319729062107767,-3.40803125593388,0.000654333991992317,0.00774809538352404,23.7336214630258,28.8601187285923,30.757124731182,53.935578355972,67.8525577291803,54.330911012139,"Gnal",14680,"18"
"ENSMUSG00000024598",146.553611333741,-0.649783893697374,0.242059076572274,-2.68440210092003,0.00726596595811335,0.0495802435843974,77.748070309912,132.756546151525,132.950152063819,176.788840166797,185.219144071546,173.858915238845,"Fbn2",14119,"18"
"ENSMUSG00000024646",240.326194320795,-1.3461863397312,0.192455085395904,-6.99480783769329,2.65622743863689e-12,6.40775807402936e-10,148.948934698989,129.293331904093,127.989325494274,353.577680333594,343.8474209249,338.300472568919,"Cyb5a",109672,"18"
"ENSMUSG00000024695",53.7546010684912,-1.39491029061683,0.314895467841264,-4.42975664330613,9.43394840627981e-06,0.00026304712591261,31.0992281239648,35.7865472234544,22.8198022199092,64.4230519251887,70.6033370965796,97.7956398218502,"Zfp91",109910,"19"
"ENSMUSG00000024926",115.691613640022,-0.668027680533723,0.236376255588643,-2.82612007229807,0.00471155991394022,0.0357596061821138,88.3872799312683,90.0435704332079,89.2948782518188,158.81031404814,111.865027607568,155.748611568132,"Kat5",81601,"19"
"ENSMUSG00000025034",11.8537757362128,-1.66071538751142,0.587496305912511,-2.82676736993599,0.0047020472597577,0.0357298235350954,9.0024081411477,4.61761899657477,2.97649594172729,20.9749471384335,18.3385291159947,15.2126550833989,"Trim8",93679,"19"
"ENSMUSG00000025092",416.575777418792,-0.779240014466578,0.225933991283315,-3.44897202072366,0.000562725006366321,0.00685465916170777,398.561160430812,241.270592571032,278.798453208456,561.828941208041,416.284610933079,602.710906161329,"Hspa12a",73442,"19"
"ENSMUSG00000025139",102.91866280858,-0.779586913396543,0.255277518055706,-3.05388002568414,0.00225902402902084,0.0202866953496668,74.4744673494946,80.8083324400584,71.435902601455,155.813893028363,94.4434249473726,140.535956484733,"Tollip",54473,"7"
"ENSMUSG00000025198",29.7424952388733,-1.13216966813747,0.399735211408924,-2.83229907154533,0.00462146010964709,0.0353616856110376,13.9128125817737,13.8528569897243,27.7806287894547,46.4445258065314,46.7632492457865,29.7008980199693,"Erlin1",226144,"19"
"ENSMUSG00000025337",147.525866413966,-0.994559500626412,0.215283624327091,-4.61976382892612,3.84177088983231e-06,0.000128438334939149,96.5712873323117,111.977260666938,87.3105476240006,206.753050364559,193.471482173744,189.071570322244,"Sbds",66711,"5"
